Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7GfNOvMCTRh2WR1n6gUt0A,23FgP9gxRT6QMcRhsV71kY,VIRGINIA CREEPER,VIRGINIA CREEPER,greek,2023-06-23,172307,0.5053763440860215,spotify:user:dkim3530,2024-04-03T04:09:22Z,,0.8024691358024691,0.5414746543778801,1,0.4343672112988092,0,0.795018162947587,0.4802857660644863,1.976987447698745e-05,0.2752659574468085,0.3967714528462192,0.4198027424900111,4
7e8utCy2JlSB8dRHKi49xM,7Ln80lUS6He07XvHI8qqHH,Fluorescent Adolescent,Favourite Worst Nightmare (Standard Version),Arctic Monkeys,2007-04-24,173493,0.7419354838709677,spotify:user:dkim3530,2024-04-03T04:09:39Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.6515775034293553,0.7880184331797234,6,0.7644004430905567,0,0.013492475350285419,0.001837464715708534,2.3640167364016737e-05,0.13009751773049644,0.8311384876805438,0.3874530418276187,4
77EtpdLPsfzFOBONaTc1IQ,1VjLe0p8LUFKPbyKaQZAgu,Outskirts Of Infinity,Outskirts Of Infinity,Ashes To Amber,2020-03-28,187846,0.5806451612903226,spotify:user:dkim3530,2024-04-03T04:09:48Z,,0.7860082304526749,0.6117511520737328,4,0.6460814178897814,1,0.03347171769590036,0.5290413928009516,9.811715481171549e-05,0.1201241134751773,0.7451146983857264,0.5060531241288678,4
3GBApU0NuzH4hKZq4NOSdA,536BYVgOnRky0xjsPT96zl,What You Know,Tourist History,Two Door Cinema Club,2010-02-17,191706,0.7849462365591398,spotify:user:dkim3530,2024-04-03T04:09:53Z,"indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie",0.5377229080932784,0.7027649769585254,6,0.8371642204375519,0,0.0467047223663726,0.0007482432673406906,1.5167364016736402e-05,0.061613475177304956,0.782285471537808,0.5658940968765348,4
62C8Bd6EgEOofLZ1COjF3n,53k2km8u55n9YaJJB7scjX,striptease,striptease,carwash,2019-11-05,160659,0.6559139784946236,spotify:user:dkim3530,2024-04-03T04:10:03Z,,0.7160493827160492,0.5138248847926267,8,0.5153697036831902,1,0.12740010378827196,0.1286228413057255,0.9895397489539749,0.08355496453900708,0.7323704333050127,0.5063783468068441,4
7A1QyOWeIiID6ryzm38DvR,2jcosKESbls8RvXqNH9eYA,is it enough?,"sincerely, zack",Zac Pana,2022-12-07,76279,0.27956989247311825,spotify:user:dkim3530,2024-04-03T04:10:32Z,bedroom r&b,0.6748971193415638,0.08179723502304148,0,0.49023816117418995,0,0.011157239231966794,0.6462623677205386,3.4309623430962344e-05,0.09352836879432623,0.4881053525913339,0.20721330625356754,4
4iG2gAwKXsOcijVaVXzRPW,0SwO7SWeDHJijQ3XNS7xEE,Time to Pretend,Oracular Spectacular,MGMT,2007-12-14,261000,0.8064516129032258,spotify:user:dkim3530,2024-04-03T04:10:49Z,"alternative rock,indie rock,indietronica,modern rock,rock",0.36625514403292186,0.934331797235023,2,0.9057047909166436,1,0.05604566683964712,8.163974093957072e-05,0.08127615062761508,0.30296985815602834,0.40632965165675444,0.31361421953194485,3
5ruzrDWcT0vuJIOMW7gMnW,0epOFNiUfyON9EYx7Tpr6V,The Adults Are Talking,The New Abnormal,The Strokes,2020-04-10,309053,0.8494623655913979,spotify:user:dkim3530,2024-04-03T04:12:03Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.578875171467764,0.7142857142857143,5,0.7380919412905013,1,0.0620134924753503,0.011713072514243644,0.1108786610878661,0.31848404255319146,0.6484706881903144,0.738189107031447,4
5hM5arv9KDbCHS0k9uqwjr,5INjqkS1o8h1imAzPqGZBb,Borderline,The Slow Rush,Tame Impala,2020-02-14,237800,0.8602150537634409,spotify:user:dkim3530,2024-04-03T04:12:48Z,"australian psych,modern rock,neo-psychedelic,rock",0.6172839506172839,0.8571428571428571,5,0.9183051786208807,0,0.0345096004151531,0.04210753769250822,9.518828451882844e-06,0.06183510638297872,0.8863636363636364,0.2935035110774826,4
3pJJmtKV0ULcMJkx8xmYgP,3MATPJ9tYbcMhw5VOZrRU6,Revvin' My Cj7,So Polite,Summer Salt,2017-07-18,168205,0.0,spotify:user:dkim3530,2024-04-03T04:15:04Z,indie garage rock,0.8065843621399177,0.3905529953917051,10,0.5789255054001661,1,0.059159314997405295,0.9688793871894903,0.10669456066945607,0.09796099290780141,0.32774001699235344,0.4389377829105439,4
1170VohRSx6GwE6QDCHPPH,6p2HnfM955TI1bX34dkLnI,Kilby Girl,When We Were Friends,The Backseat Lovers,2019-01-27,282205,0.7849462365591398,spotify:user:dkim3530,2024-04-03T04:15:41Z,"pov: indie,slc indie",0.2167352537722908,0.3629032258064516,1,0.4401827748546109,1,0.04696419304618579,0.05995002237053384,0.03682008368200837,0.09574468085106383,0.1981733220050977,0.720401417705388,4
6CES1554HcWMIVroJfmmBm,1btWGBz4Uu1HozTwb2Lm8A,Way It Goes,Landmark,Hippo Campus,2017-02-24,245456,0.6236559139784946,spotify:user:dkim3530,2024-04-03T04:16:15Z,"modern rock,pov: indie",0.5089163237311386,0.8951612903225806,9,0.8389642758238715,1,0.06616502335236119,0.021775403989641815,0.0004497907949790795,0.38829787234042545,0.506159728122345,0.4398802649569246,4
55bAGINwthFraRx2BgFd07,5CXdWANGwYYRPClH6hhC0P,"I Kissed a Girl, And She Kissed Me",Different State of Mind,Kid Bloom,2016-12-06,155500,0.5698924731182796,spotify:user:dkim3530,2024-04-03T04:17:24Z,pov: indie,0.8024691358024691,0.4009216589861751,10,0.27852395458321794,1,0.04229372080954852,0.790454540409234,0.0649581589958159,0.16666666666666663,0.560322854715378,0.426645693122536,4
4RGWHfQeJftd5XrP8JUgFj,6ft7JnxMyZhp7N52qzHymY,Metamodernity,Metamodernity,Vansire,2019-06-11,162663,0.7526881720430108,spotify:user:dkim3530,2024-04-03T04:17:38Z,"bedroom pop,rochester mn indie",0.8943758573388202,0.4781105990783411,5,0.4329825533093326,1,0.0316554229372081,0.4035215877985621,0.17259414225941425,0.09020390070921985,0.836448598130841,0.4528493488909244,4
4NnWuGQujzWUEg0uZokO5M,7bu3H8JO7d0UbMoVzbo70s,Just Like Heaven,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-01-01,212013,0.7634408602150538,spotify:user:dkim3530,2024-04-03T04:20:39Z,"new wave,permanent wave,rock,uk post-punk",0.364883401920439,0.934331797235023,9,0.6497507615618943,1,0.049299429164504416,0.05434831206464208,0.0005993723849372386,0.21653368794326242,0.4689889549702634,0.6483081783547715,4
718purgMpFb2Axhuz0Hbq1,0epOFNiUfyON9EYx7Tpr6V,Chances,Comedown Machine,The Strokes,2013-03-25,216786,0.5698924731182796,spotify:user:dkim3530,2024-04-03T04:23:34Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.5349794238683128,0.5069124423963133,6,0.4603295486014954,1,0.013751946030098598,0.3786250975501543,0.6391213389121339,0.09131205673758865,0.5220900594732371,0.33163421077084415,4
4wajJ1o7jWIg62YqpkHC7S,4Z8W4fKeB5YxbusRsdQVPb,Weird Fishes/ Arpeggi,In Rainbows,Radiohead,2007-12-28,318186,0.7634408602150538,spotify:user:dkim3530,2024-04-03T04:23:54Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.49382716049382713,0.554147465437788,11,0.5750484630296316,0,0.03918007265179035,0.8008280780127373,0.7907949790794979,0.0711436170212766,0.17056074766355142,0.6585360997172554,4
2LGdO5MtFdyphi2EihANZG,7Ln80lUS6He07XvHI8qqHH,Knee Socks,AM,Arctic Monkeys,2013-09-09,257563,0.7849462365591398,spotify:user:dkim3530,2024-04-03T04:24:05Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.6776406035665296,0.47580645161290325,11,0.5544170589864303,0,0.024390243902439032,0.12758548754537516,0.0030439330543933054,0.3495124113475177,0.582625318606627,0.2936030690401285,4
1G391cbiT3v3Cywg8T7DM1,0L8ExT028jH3ddEcZwqJJ5,Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers,1999-06-08,215906,0.8924731182795699,spotify:user:dkim3530,2024-04-03T04:26:19Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.5816186556927296,0.6774193548387096,0,0.7981168651343118,1,0.015308770108977684,0.0808008329535754,0.0028661087866108785,0.09020390070921985,0.5401444350042481,0.23382846826755868,4
58ge6dfP91o9oXMzq3XkIS,7Ln80lUS6He07XvHI8qqHH,505,Favourite Worst Nightmare (Standard Version),Arctic Monkeys,2007-04-24,253586,0.8387096774193549,spotify:user:dkim3530,2024-04-03T04:28:41Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.4787379972565158,0.8329493087557603,0,0.7245222929936306,1,0.07965749870264661,0.002449503434315227,6.056485355648536e-05,0.051750886524822695,0.20773152081563298,0.5743034261213544,4
2zyz614fJRrqQXW1q0sY1c,3mIj9lX2MWuHmhNCA7LSCW,Girls,The 1975 (Deluxe Version),The 1975,2013,254620,0.5913978494623656,spotify:user:dkim3530,2024-04-03T04:29:03Z,"modern alternative rock,modern rock,pop,pov: indie,rock",0.6680384087791496,0.9009216589861752,11,0.7855164774300748,1,0.07810067462376752,0.004088522375668743,0.0012761506276150628,0.4946808510638297,0.9129141886151232,0.3602936296178302,4
4YuCVr6du7aHNBPPsL5Tt7,0PlXYPmSA81NdpOCHwkQB7,Skydive,Skydive,Postcard Boy,2020-12-09,229000,0.1827956989247312,spotify:user:dkim3530,2024-04-03T04:29:15Z,san diego indie,0.700960219478738,0.6578341013824884,5,0.40501246192190526,0,0.017384535547483138,0.028310732679848877,0.21652719665271966,0.09685283687943262,0.3808411214953271,0.43944220992128286,4
61jCFoNIuzQnc9UovuzNVW,1VjLe0p8LUFKPbyKaQZAgu,IRIS,Voodoo Blu,Ashes To Amber,2018-10-01,151578,0.6989247311827957,spotify:user:dkim3530,2024-04-03T04:29:38Z,,0.7599451303155006,0.47695852534562216,6,0.5013846579894766,1,0.03918007265179035,0.2904500279203765,0.49686192468619245,0.09574468085106383,0.3999575191163976,0.5728697914592541,4
5lO1htX1UPjwyItDLurhR5,1btWGBz4Uu1HozTwb2Lm8A,baseball,warm glow,Hippo Campus,2017-09-12,198106,0.5591397849462365,spotify:user:dkim3530,2024-04-03T04:29:54Z,"modern rock,pov: indie",0.5912208504801096,0.9055299539170507,9,0.8800193852118526,1,0.07913855734302025,0.0035179778074760633,0.0,0.07768173758865247,0.5762531860662702,0.3834508117292555,4
21NGjx3wUcaeo9XaVxvZAP,4ULUpM5hJYKWhWdIViYrGK,teeth (you),teeth (you),re6ce,2022-09-21,121624,0.6236559139784946,spotify:user:dkim3530,2024-04-03T04:30:56Z,bedroom r&b,0.6310013717421125,0.5898617511520737,0,0.46946829133204093,1,0.2682926829268293,0.2022749582905987,0.794979079497908,0.11015070921985815,0.7610450297366186,0.718456718835039,4
